"X","correctedspeciesname","catalognumber","n","dex","sin","X.dex","X.sin","island.x","correctedlocality","decimallatitudeUSE","decimallongitudeUSE","coordinateuncertaintyinMetersUSE","snailRichness","bio1","bio12","elev","Species","birdRichness","species","island.y","mass","height","width","ratio","sum","geomean","volume","log_volume","size","log_size","log_mass","shellDim","relativeMass","relativeRatio","bio1_sc","bio12_sc","elev_sc","meanMass_sc","ratio_sc","snailRichness_sc","birdRichness_sc","meanHeight_sc","meanWidth_sc","shellDim_sc","relativeMass_sc","relativeRatio_sc","scientificName","siteID","PD","SR","MPD"
1133,"Auriculella castanea","46251",1,NA,1,0,1,"Oahu","Tantalus; ravine directly W of top R-?- S side of ravine",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.783233381242252,1.10232744715317,-0.00247687466804038,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",653,0.07309,4,0.0376
1134,"Auriculella castanea","53856",1,NA,1,0,1,"Oahu","Tantalus; outside S side",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.783233381242252,1.10232744715317,-0.00247687466804038,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",653,0.07309,4,0.0376
1135,"Auriculella castanea","58724",10,NA,10,0,1,"Oahu","Tantalus; outer S.W. edge of bowl",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.783233381242252,1.10232744715317,-0.00247687466804038,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",653,0.07309,4,0.0376
1136,"Auriculella castanea","58729",7,NA,7,0,1,"Oahu","Tantalus; inner edge of bowl under east peak",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.783233381242252,1.10232744715317,-0.00247687466804038,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",653,0.07309,4,0.0376
1137,"Auriculella castanea","103215",2,NA,2,0,1,"Oahu","Tantalus (West);",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.783233381242252,1.10232744715317,-0.00247687466804038,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",653,0.07309,4,0.0376
1138,"Auriculella castanea","133929",7,NA,7,0,1,"Oahu","Tantalus; from road to rim of crater on trail by Campbell house",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.783233381242252,1.10232744715317,-0.00247687466804038,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",653,0.07309,4,0.0376
1139,"Auriculella castanea","180832",1,NA,1,0,1,"Oahu","Tantalus, Manoa slope; inland 4 miles; Loc. 2; SEE MAP",21.334113,-157.813196,4684,13,19.225492477417,3611.58374023438,437.555053710938,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.783233381242252,1.10232744715317,-0.00247687466804038,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",653,0.07309,4,0.0376
1140,"Auriculella castanea","180586, 180587, 180588",7,0,7,0,1,"Oahu","Tantalus. SEE MAP",21.334223,-157.816322,100,13,20.0982418060303,3165.98608398438,500.131317138672,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.206180137085839,0.67703318428602,0.315809338369364,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",847,0.07309,4,0.0376
1141,"Auriculella castanea","93665",3,NA,3,0,1,"Oahu","Tantalus Bowl; 2,000 alt.",21.334313,-157.813411,255,13,19.225492477417,3611.58374023438,437.555053710938,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.783233381242252,1.10232744715317,-0.00247687466804038,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",848,0.07309,4,0.0376
1142,"Auriculella castanea","169029",2,NA,2,0,1,"Oahu","Pauoa; = loc. 20787",21.334654,-157.8219,2583,11,21.2448902130127,2823.388671875,447.959594726562,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,0.551972474967537,0.350046020418392,0.0504445012156448,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",849,0.07309,4,0.0376
1143,"Auriculella castanea","15883",7,NA,7,0,1,"Oahu","Tantalus; inside bowl; N side",21.3348,-157.813,NA,13,19.225492477417,3611.58374023438,437.555053710938,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.783233381242252,1.10232744715317,-0.00247687466804038,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",657,0.07309,4,0.0376
1144,"Auriculella castanea","23945",4,NA,4,0,1,"Oahu","Tantalus; E & N side of bowl",21.33504686,-157.8121989,NA,13,19.225492477417,3611.58374023438,437.555053710938,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.783233381242252,1.10232744715317,-0.00247687466804038,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",850,0.07309,4,0.0376
1145,"Auriculella castanea","21776",8,NA,8,0,1,"Oahu","Kon-Olympus Trail; 4th main subridge from Kon. ridge; mostly where trail meets W of main ridge",21.335159,-157.780531,400,12,19.109676361084,3165.36572265625,473.371917724609,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.859809854536993,0.676441089354515,0.179701053276675,-1.04519427324203,0.516954654920803,1.38266488780966,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",851,0.07309,4,0.0376
1146,"Auriculella castanea","42573",2,NA,2,0,1,"Oahu","Waiolani (Nuuanu)",21.335308,-157.844406,NA,3,23.0232715606689,1816.14477539062,85.09814453125,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,1.72782067371994,-0.611303404279705,-1.79520416033002,-1.04519427324203,0.516954654920803,-0.861371371220734,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",852,0.007,0,NA
1147,"Auriculella castanea","15904",5,NA,5,0,1,"Oahu","Tantalus; valley into Manoa; just back of bowl",21.33551687,-157.8112945,NA,13,19.0863723754883,3702.25732421875,465.71044921875,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.87521821985896,1.18886954296824,0.14073196718141,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",661,0.07309,4,0.0376
1148,"Auriculella castanea","36779",1,NA,1,0,1,"Oahu","Konahuanui; Mt. Olympus",21.335682,-157.777673,2886,11,19.0040969848633,3047.61352539062,575.928833007812,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.929617896281318,0.564054201239972,0.701343772068689,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",853,0.07309,4,0.0376
1149,"Auriculella castanea","41390",1,NA,1,0,1,"Oahu","Palolo; backbone of Koolau range",21.3357284,-157.7711413,NA,11,20.8442001342773,2770.49267578125,628.536315917969,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,0.287040148748611,0.299560199068619,0.968925049628358,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",854,0.07309,4,0.0376
1150,"Auriculella castanea","184081",2,NA,2,0,1,"Oahu","Mount Olympus",21.3357517,-157.7772975,NA,11,19.0642280578613,2959.9482421875,618.91748046875,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.889859824163105,0.480383334762175,0.920000065277106,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",663,0.07309,4,0.0376
1151,"Auriculella castanea","41196",3,NA,3,0,1,"Oahu","Palolo; NW of crater on backbone of Koolau range",21.335755,-157.776286,1332,11,19.0642280578613,2959.9482421875,618.91748046875,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.889859824163105,0.480383334762175,0.920000065277106,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",855,0.07309,4,0.0376
1152,"Auriculella castanea","12748, 12770",33,0,33,0,1,"Oahu","Nuuanu; East, ridge 3",21.335816,-157.829411,5327,6,22.2273254394531,2314.849609375,243.587692260742,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,1.20154895243303,-0.135321760788579,-0.989067213353517,-1.04519427324203,0.516954654920803,-0.11335928487727,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",664,0.0293,2,0.0293
1153,"Auriculella castanea","12790",7,NA,7,0,1,"Oahu","Tantalus; Pauoa side, back",21.335952,-157.816372,932,13,20.3793067932129,3215.68359375,573.726257324219,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.0203427409915741,0.724466256443487,0.690140650711516,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",666,0.07309,4,0.0376
1154,"Auriculella castanea","43877",4,NA,4,0,1,"Oahu","Pauoa; Tantalus side",21.335952,-157.816372,932,13,20.3793067932129,3215.68359375,573.726257324219,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.0203427409915741,0.724466256443487,0.690140650711516,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",666,0.07309,4,0.0376
1155,"Auriculella castanea","90275",1,NA,1,0,1,"Oahu","Tantalus; Pauoa side, just below last ascent",21.335952,-157.816372,932,13,20.3793067932129,3215.68359375,573.726257324219,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.0203427409915741,0.724466256443487,0.690140650711516,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",666,0.07309,4,0.0376
1156,"Auriculella castanea","12750, 12772, 12773",96,0,96,0,1,"Oahu","Nuuanu; East, ridge 4",21.336224,-157.826742,5039,11,20.7562808990479,2589.24951171875,267.418518066406,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,0.228908817964843,0.126575272468322,-0.86785474581783,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",667,0.07309,4,0.0376
1157,"Auriculella castanea","12754, 12776",70,0,70,0,1,"Oahu","Nuuanu; East, ridge 7, near head of ridge",21.336385,-157.826574,5309,11,20.7562808990479,2589.24951171875,267.418518066406,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,0.228908817964843,0.126575272468322,-0.86785474581783,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",856,0.07309,4,0.0376
1158,"Auriculella castanea","21806",2,NA,2,0,1,"Oahu","Castle-Mt. Olympus Trail",21.336748,-157.78125,3495,11,18.7565479278564,3126.068359375,578.119079589844,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-1.09329489006443,0.638934287164458,0.712484183017289,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",857,0.07309,4,0.0376
1159,"Auriculella castanea","57017",21,NA,21,0,1,"Oahu","Pauoa valley; head",21.33683101,-157.8188825,NA,12,20.6108341217041,3040.42602539062,524.234436035156,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,0.132740843992679,0.557194195421982,0.438406790114176,-1.04519427324203,0.516954654920803,1.38266488780966,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",671,0.07309,4,0.0376
1160,"Auriculella castanea","43891",3,NA,3,0,1,"Oahu","Tantalus - Pauoa Flats",21.33701435,-157.8151169,NA,13,19.807336807251,3421.5458984375,562.653625488281,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.398523651750739,0.920948567102415,0.633821115757373,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",672,0.07309,4,0.0376
1161,"Auriculella castanea","194507",1,NA,1,0,1,"Oahu","Manoa Cliff Trail; near Pauoa Flat",21.337397,-157.810163,1239,13,19.416296005249,3864.91772460938,293.355865478516,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.65707597140854,1.34411841852111,-0.735927723783835,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",858,0.07309,4,0.0376
1162,"Auriculella castanea","120788",1,NA,1,0,1,"Oahu","Nuuanu-Pauoa Ridge; Loc. 5 = Loc. 95A",21.33748295,-157.8196354,100,12,20.6108341217041,3040.42602539062,524.234436035156,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,0.132740843992679,0.557194195421982,0.438406790114176,-1.04519427324203,0.516954654920803,1.38266488780966,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",859,0.07309,4,0.0376
1163,"Auriculella castanea","120749",4,NA,4,0,1,"Oahu","Koolau Mountains; Pacific Heights Ridge; mauka of vittata loc. On Nuuanu slope; Loc. 93A",21.33800845,-157.8240444,100,11,20.5621490478516,2776.67553710938,324.938323974609,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,0.100550753565178,0.305461341981003,-0.575287561484252,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",860,0.07309,4,0.0376
1164,"Auriculella castanea","49057",5,NA,5,0,1,"Oahu","Pauoa; along Castle trail, between Pauoa flats and Castle house",21.338437,-157.812971,1185,13,19.5299530029297,3587.97778320312,488.006866455078,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.581927086061455,1.07979708157771,0.254139860489842,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",674,0.07309,4,0.0376
1165,"Auriculella castanea","58720",1,NA,1,0,1,"Oahu","Tantalus; from beginning of Castle trail & rest house to back of bowl & along W rim",21.338437,-157.812971,1185,13,19.5299530029297,3587.97778320312,488.006866455078,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.581927086061455,1.07979708157771,0.254139860489842,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",674,0.07309,4,0.0376
1166,"Auriculella castanea","42710",2,NA,2,0,1,"Oahu","Nuuanu; Cooke trail",21.339269,-157.814012,3395,13,20.1824970245361,3413.95190429688,582.4072265625,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.150471418004764,0.913700588808646,0.734295297745333,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",676,0.07309,4,0.0376
1167,"Auriculella castanea","57040",16,NA,16,0,1,"Oahu","Nuuanu; Nuuanu Valley; gulch opp. Dam",21.339332,-157.837272,NA,5,22.6801910400391,2050.61962890625,112.225151062012,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,1.5009792188535,-0.387512258639426,-1.65722608834609,-1.04519427324203,0.516954654920803,-0.362696646991758,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",861,0.0293,2,0.0293
1168,"Auriculella castanea","12760",13,NA,13,0,1,"Oahu","Nuuanu; East, ridges 10 & 12",21.339498,-157.823832,4552,11,20.5621490478516,2776.67553710938,324.938323974609,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,0.100550753565178,0.305461341981003,-0.575287561484252,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",681,0.07309,4,0.0376
1169,"Auriculella castanea","49051",1,NA,1,0,1,"Oahu","Manoa-Pauoa",21.33973,-157.810914,4114,13,19.6287117004395,3675.0732421875,302.372283935547,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.516628809777218,1.16292408753991,-0.690066856920744,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",862,0.07309,4,0.0376
1170,"Auriculella castanea","103211",1,NA,1,0,1,"Oahu","Manoa-Pauoa",21.33973,-157.810914,4114,13,19.6287117004395,3675.0732421875,302.372283935547,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.516628809777218,1.16292408753991,-0.690066856920744,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",862,0.07309,4,0.0376
1171,"Auriculella castanea","43897",5,NA,5,0,1,"Oahu","Pauoa Flats, head of Cooke trail",21.339789,-157.8150415,NA,13,20.1345863342285,3351.4619140625,563.075317382812,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.182149493673653,0.854057917980967,0.635965997999086,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",683,0.07309,4,0.0376
1172,"Auriculella castanea","34829",53,NA,53,0,1,"Oahu","Nuuanu; ridge IIE",21.340188,-157.822187,4340,11,20.332160949707,2930.18310546875,386.433502197266,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.051515107502327,0.451974428875026,-0.262500150980695,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",684,0.07309,4,0.0376
1173,"Auriculella castanea","23016, 23017",14,0,14,0,1,"Oahu","Nuuanu-Palolo trail; gap head of Manoa between Konahuanui & Olympus",21.34024929,-157.7857666,NA,11,19.533863067627,3164.50805664062,610.255615234375,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.579341789866494,0.675622502383095,0.875942588331819,-1.04519427324203,0.516954654920803,1.13332752569517,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",863,0.07309,4,0.0376
1174,"Auriculella castanea","120717",1,NA,1,0,1,"Oahu","Pauoa Flats and mauka slope; Loc. 94",21.340429,-157.811437,1038,13,19.9453163146973,3472.6884765625,477.25732421875,"castanea",9,"A. castanea","Oahu",0.012466667,7.47,3.57,2.092436975,11.04,5.164097211,24.92445442,3.215849427,95.204403,1.978657034,-1.904249653,95.204403,-0.0378298673983659,0.0551013797652274,-0.307292962950902,0.969760863935042,0.199463679732617,-1.04519427324203,0.516954654920803,1.63200224992414,-0.0173604509955946,-0.266776157699835,-0.487862931650083,-0.651242499284484,-0.820817285887054,0.712352981772854,"Auriculella_castanea",685,0.07309,4,0.0376
